customer_tweet_id,customer_text,customer_raw_text,customer_created_at,agent_tweet_id,agent_text,agent_raw_text,agent_created_at
2341798,1 hour and 22 mins of usage and my phone is at 40%. Only been listening to music. Explain please? https://t.co/d1UxTrKGPV,@AppleSupport 1 hour and 22 mins of usage and my phone is at 40%. Only been listening to music. Explain please? https://t.co/d1UxTrKGPV,Mon Nov 13 14:10:43 +0000 2017,2341797,"We're very happy to look into your battery with you. Please let us know which version of iOS 11 is installed on the affected iPhone. If the version is not iOS 11.1.1, please follow these instructions to update it: https://t.co/oKZOdSPLR1 Then join us in DM to continue. https://t.co/GDrqU22YpT","@677378 We're very happy to look into your battery with you. Please let us know which version of iOS 11 is installed on the affected iPhone. If the version is not iOS 11.1.1, please follow these instructions to update it: https://t.co/oKZOdSPLR1

Then join us in DM to continue. https://t.co/GDrqU22YpT",Mon Nov 13 15:13:35 +0000 2017
2114820,Extremely disappointed and annoyed with this update. FIX IT! one of the many. #ios11 https://t.co/hRxwWqc3Cf,Extremely disappointed and annoyed @115858 with this update. FIX IT! @AppleSupport one of the many. #ios11 https://t.co/hRxwWqc3Cf,Wed Nov 08 15:16:53 +0000 2017,2114819,We'd be happy to help. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,@623499 We'd be happy to help.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Wed Nov 08 17:05:00 +0000 2017
589515,"A cada atualização do iOS,o consumo de bateria 🥁 só aumenta!! Arrume isto aí 😤😡","A cada atualização do iOS,o consumo de bateria 🥁 só aumenta!! Arrume isto aí @115858 @AppleSupport 😤😡",Sun Dec 03 15:17:21 +0000 2017,589513,We'd be happy to help with your battery issues. Which version of iOS are you currently using? We can find this in Settings > General > About > Version.,@259381 We'd be happy to help with your battery issues. Which version of iOS are you currently using? We can find this in Settings &gt; General &gt; About &gt; Version.,Sun Dec 03 16:27:26 +0000 2017
1991030,"between this issue with the I key & the battery, y’all need to step it up. People actually need to do work on their phone.","@AppleSupport between this issue with the I️ key &amp; the battery, y’all need to step it up. People actually need to do work on their phone.",Fri Nov 03 01:24:04 +0000 2017,1991029,"We'd love to assist you. DM us your complete software version from Settings > General > About, next to version. https://t.co/GDrqU22YpT","@589252 We'd love to assist you. DM us your complete software version from Settings &gt; General &gt; About, next to version. https://t.co/GDrqU22YpT",Fri Nov 03 02:17:31 +0000 2017
1769323,hey can you please reply to my dm? I need some help! thank you in advance:),@AppleSupport hey can you please reply to my dm? I need some help! thank you in advance:),Tue Nov 07 22:17:32 +0000 2017,1769322,Hey there! We've received your DM and will join you there shortly. Thanks!,@531950 Hey there! We've received your DM and will join you there shortly. Thanks!,Tue Nov 07 23:08:33 +0000 2017
2406706,"you guys fixed the “I” problem, but now “it” is changing to I.t 🤦🏼‍♀😂","@AppleSupport you guys fixed the “I” problem, but now “it” is changing to I.t 🤦🏼‍♀️😂",Tue Nov 14 12:41:51 +0000 2017,2406705,Let's help take a closer look. Follow up with us in DM. Tell us the version of iOS 11 installed there. https://t.co/GDrqU22YpT,@692151 Let's help take a closer look. Follow up with us in DM. Tell us the version of iOS 11 installed there. https://t.co/GDrqU22YpT,Tue Nov 14 15:25:42 +0000 2017
2280357,"Hey, Ive asked before, but i am very serious. I dont want on my news stream. They are pushing religious propaganda on it and i dont like it. How do i take Fox News out of it? it isnt news at all. It's straight propaganda. https://t.co/DKxdcmpsBX","Hey, @AppleSupport Ive asked before, but i am very serious. I dont want @136083 on my news stream. They are pushing religious propaganda on it and i dont like it. How do i take Fox News out of it? it isnt news at all. It's straight propaganda. https://t.co/DKxdcmpsBX",Sat Nov 11 16:33:34 +0000 2017,2280355,"If you'd like to change what type of stories you see in the News app, this can help: https://t.co/CZ9gt0JbFV Under the section 'Unhide stories from a channel or topic' should get you the results you want.","@662907 If you'd like to change what type of stories you see in the News app, this can help: https://t.co/CZ9gt0JbFV Under the section 'Unhide stories from a channel or topic' should get you the results you want.",Sat Nov 11 19:58:31 +0000 2017
1065219,When your iPhone dies 9 months before your contracts up! #updateofdoom https://t.co/eVh1x7JsUF,When your iPhone dies 9 months before your contracts up! #updateofdoom @AppleSupport https://t.co/eVh1x7JsUF,Sat Oct 14 22:25:11 +0000 2017,1065217,"Let us help out. Does your iPhone no longer power on? Give us some details, and we’ll take it from there.","@371493 Let us help out. Does your iPhone no longer power on? Give us some details, and we’ll take it from there.",Sat Oct 14 22:35:27 +0000 2017
2911729,"After using Migration Assistant to transfer files and users to a new Mac with High Sierra, I can't use Filevault or Pay. This is happening on multiple Macs in our office - got any solution? Known issue?","@AppleSupport After using Migration Assistant to transfer files and users to a new Mac with High Sierra, I can't use Filevault or Pay. This is happening on multiple Macs in our office - got any solution? Known issue?",Tue Nov 28 21:53:21 +0000 2017,2911728,Thank you for reaching out to us today! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,@411909 Thank you for reaching out to us today! Send us a DM with the country that you are located in to continue. https://t.co/GDrqU22YpT,Tue Nov 28 22:09:31 +0000 2017
699615,unable to update app.. restart done https://t.co/iRo2FID41F,@AppleSupport unable to update app.. restart done https://t.co/iRo2FID41F,Thu Nov 23 13:17:03 +0000 2017,699613,We'd like to help. Did you recently restore this iPhone from an iCloud backup? Do you still have apps loading?,@286907 We'd like to help. Did you recently restore this iPhone from an iCloud backup? Do you still have apps loading?,Thu Nov 23 16:06:00 +0000 2017
2683645,Hey there! Can I ask you about AppStore?,@AppleSupport Hey there! Can I ask you about AppStore?,Sun Nov 19 12:58:21 +0000 2017,2683644,"We'd be happy to answer any questions you have the best we're able to. Send us a DM with the details, and we'll continue together there. https://t.co/GDrqU22YpT","@754815 We'd be happy to answer any questions you have the best we're able to. Send us a DM with the details, and we'll continue together there. https://t.co/GDrqU22YpT",Sun Nov 19 15:26:01 +0000 2017
1194040,please fix the new iOS! My battery dies super fast and my phone keeps freezing! 😤,@AppleSupport please fix the new iOS! My battery dies super fast and my phone keeps freezing! 😤,Tue Oct 17 19:59:28 +0000 2017,1194039,We can help! Which iOS version is your device currently running? You can check this through Settings > General > About.,@400565 We can help! Which iOS version is your device currently running? You can check this through Settings &gt; General &gt; About.,Tue Oct 17 20:29:00 +0000 2017
1508709,I demand to know what is the meaning of this??!! https://t.co/K6AUvClNVt,@AppleSupport I️ demand to know what is the meaning of this??!! https://t.co/K6AUvClNVt,Fri Nov 03 05:16:53 +0000 2017,1508708,Please DM us details of what iOS version you're on. We'll look further into this with you there. https://t.co/GDrqU22YpT,@470182 Please DM us details of what iOS version you're on. We'll look further into this with you there. https://t.co/GDrqU22YpT,Fri Nov 03 14:08:00 +0000 2017
2581999,just noticed a indent on my iPhone X. Its on the backside at the top in the stainless steel frame. It has to be a Production error because i have never dropped my iPhone. I was wondering what we can do in this case https://t.co/0Hac5VLV4N,@AppleSupport just noticed a indent on my iPhone X. Its on the backside at the top in the stainless steel frame. It has to be a Production error because i have never dropped my iPhone. I was wondering what we can do in this case https://t.co/0Hac5VLV4N,Thu Nov 16 21:26:13 +0000 2017,2581998,We'd like to check into this in more detail with you. Send us a DM with more details and we'll continue from there: https://t.co/GDrqU22YpT,@450288 We'd like to check into this in more detail with you. Send us a DM with more details and we'll continue from there: https://t.co/GDrqU22YpT,Thu Nov 16 22:56:01 +0000 2017
2555272,HOLYFUCKINGSHIT! Not enough hoops or amount of personal details satisfy the creation/completion of an existing ID to allow my mom to install free apps on her passed down iPhone. I can only provide the information I have & it still won't let me log in. No apps then! https://t.co/BjY0m3bvdz,"HOLYFUCKINGSHIT! Not enough hoops or amount of personal details satisfy the creation/completion of an existing @AppleSupport ID to allow my mom to install free apps on her passed down iPhone.

I can only provide the information I have &amp; it still won't let me log in. No apps then! https://t.co/BjY0m3bvdz",Thu Nov 16 13:49:45 +0000 2017,2555270,Thanks for reaching out. We want to be sure you can create an Apple ID without any issues. We're happy to help. Can you tell us what's happening specifically?,@725606 Thanks for reaching out. We want to be sure you can create an Apple ID without any issues. We're happy to help. Can you tell us what's happening specifically?,Thu Nov 16 16:07:00 +0000 2017
1936080,"HELP! My husband and I bought the Iphone8 and the 8Plus, both have issue w/ BACKLIGHT not turning off even though set to.","@AppleSupport  HELP! My husband and I bought the Iphone8 and the 8Plus, both have issue w/ BACKLIGHT not turning off even though set to.",Fri Oct 27 19:55:46 +0000 2017,1936079,We're happy to look into this issue with you. Please DM us the iOS version installed & when this issue first appeared to start. https://t.co/GDrqU22YpT,@576011 We're happy to look into this issue with you. Please DM us the iOS version installed &amp; when this issue first appeared to start. https://t.co/GDrqU22YpT,Fri Oct 27 21:27:24 +0000 2017
2246981,y’all ever gonna fix this I nonsense or am I gonna have to switch to Android??,@AppleSupport y’all ever gonna fix this I️ nonsense or am I️ gonna have to switch to Android??,Sat Nov 25 14:08:40 +0000 2017,2246979,"We're here for you. iOS 11.1.2 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6","@654832 We're here for you. iOS 11.1.2 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",Sat Nov 25 15:08:27 +0000 2017
2593064,Why is it that I update my MacBook and then the whole thing runs as if it’s 1990?!? Wtf ?? Why is this?? I want to get back to what it was pls,Why is it that I update my MacBook and then the whole thing runs as if it’s 1990?!? Wtf @115858 @AppleSupport ?? Why is this?? I want to get back to what it was pls,Sun Nov 26 20:37:40 +0000 2017,2593059,We'd love to help with your MacBook. Please tell us all about the performance you're seeing. Is it occurring when using all apps or any one in particular? What's the exact version number of macOS installed? You can verify this under Apple menu () > About this Mac.,@734352 We'd love to help with your MacBook. Please tell us all about the performance you're seeing. Is it occurring when using all apps or any one in particular? What's the exact version number of macOS installed? You can verify this under Apple menu () &gt; About this Mac.,Sun Nov 26 20:43:52 +0000 2017
